IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1
6707;молдинг 1.51.369;2000;;;;1.51.369;;54;;;;;Нет;;11;;;;1459.00
6708;молдинг 1.51.376;2000;;;;1.51.376;;63;;;;;Нет;;20;;;;1137.00
6709;розетка 1.56.045;;;;;1.56.045;;;;;;663;Нет;;83;;;;4360.00
6710;угловой элемент 1.52.352;;240;240;;1.52.352;;;;;;;Нет;;24;;;;906.00
6711;кронштейн 1.19.009;;118;143;74;1.19.009;;;;;;;Нет;;;;;;1719.00
6736;орнамент 1.60.037;;264;297;;1.60.037;;;;;;;Нет;;21;;;;1521.00
6737;орнамент 1.60.038;;120;230;;1.60.038;;;;;;;Нет;;23;;;;1451.00
6738;орнамент 1.60.039;;73;213;;1.60.039;;;;;;;Нет;;20;;;;1464.00
6739;орнамент 1.60.040;;354;143;;1.60.040;;;;;;;Нет;;23;;;;1566.00
6740;наличник 1.54.014;1504;;243;;1.54.014;;;;;;;Нет;;66;;;;2790.00
6741;розетка 1.56.043;;585;313;;1.56.043;;;;;;;Нет;;35;;;;1446.00
6742;розетка 1.56.048;;;;;1.56.048;;;;;;364;Нет;;43;;;;1446.00
6743;розетка 1.56.049;;;;;1.56.049;;;;;;344;Нет;;40;;;;1395.00
6749;карниз 1.50.290;2000;;;;1.50.290;61;61;;;;;Нет;;;;;;1291.00
6750;угловой элемент 1.52.375;;318;321;;1.52.375;;;;;;;Нет;;23;;;;910.00
6751;кронштейн 1.19.013;;169;305;187;1.19.013;;;;;;;Нет;;;;;;2112.00
6755;молдинг 1.51.338;2000;;;;1.51.338;;40;;;;;Нет;;9;;;;908.00
6756;угловой элемент 1.52.376;;261;262;;1.52.376;;;;;;;Нет;;20;;;;885.00
6757;орнамент 1.60.035;;76;142;;1.60.035;;;;;;;Нет;;16;;;;428.00
6758;орнамент 1.60.135;;76;142;;1.60.135;;;;;;;Нет;;16;;;;428.00
6761;угловой элемент 1.52.283;;260;260;;1.52.283;;;;;;;Нет;;26;;;;869.00
6762;угловой элемент 1.52.284;;255;256;;1.52.284;;;;;;;Нет;;27;;;;835.00
6763;кронштейн 1.19.012;;102;141;68;1.19.012;;;;;;;Нет;;;;;;1719.00
6764;розетка 1.56.046;;;;;1.56.046;;;;;;856;Нет;;64;;;;5115.00
6765;карниз 1.50.225;2000;;;;1.50.225;58;54;;;;;Нет;;;;;;1196.00
6766;карниз 1.50.226;2000;;;;1.50.226;55;55;;;;;Нет;;;;;;1315.00
6767;орнамент 1.60.036;;789;359;;1.60.036;;;;;;;Нет;;49;;;;2923.00
6768;карниз 1.50.289;2000;;;;1.50.289;37;55;;;;;Нет;;;;;;1221.00
6770;карниз 1.50.283 гибкий;2000;;;;1.50.283;41;75;;;;;Да;;;2000;2000;;2490.00
6771;карниз 1.50.206;2000;;;;1.50.206;35;36;;;;;Нет;;;;;;994.00
6772;кронштейн 1.19.014;;180;188;130;1.19.014;;;;;;;Нет;;;;;;1799.00
6773;карниз 1.50.295;2000;;;;1.50.295;30;30;;;;;Нет;;;;;;935.00
6783;карниз 1.50.293;2000;;;;1.50.293;85;84;;;;;Нет;;;;;;1455.00
6784;карниз 1.50.294;2000;;;;1.50.294;43;43;;;;;Нет;;;;;;995.00
6785;карниз 1.50.279 гибкий;2000;;;;1.50.279;80;103;;;;;Да;;;2000;2500;;5397.00
6786;карниз 1.50.293 гибкий;2000;;;;1.50.293;85;84;;;;;Да;;;2000;1500;;2910.00
6787;карниз 1.50.294 гибкий;2000;;;;1.50.294;43;43;;;;;Да;;;1500;1000;;1990.00
6807;карниз 1.50.290 гибкий;2000;;;;1.50.290;61;61;;;;;Да;;;2000;1500;;2581.00
6808;карниз 1.50.289 гибкий;2000;;;;1.50.289;37;55;;;;;Да;;;2000;1500;;2440.00
6809;карниз 1.50.206 гибкий;2000;;;;1.50.206;35;36;;;;;Да;;;1500;1500;;1987.00
6810;карниз 1.50.295 гибкий;2000;;;;1.50.295;30;30;;;;;Да;;;1000;1000;;1870.00
6811;молдинг 1.51.376 гибкий;2000;;;;1.51.376;;63;;;;;Да;;20;550;550;2000;2273.00
6812;молдинг 1.51.338 гибкий;2000;;;;1.51.338;;40;;;;;Да;;9;550;550;1500;1815.00
6817;кронштейн 1.19.018;;193;395;207;1.19.018;;;;;;;Нет;;;;;;2346.00
6818;молдинг 1.51.382;2000;;;;1.51.382;;92;;;;;Нет;;35;;;;1868.00
6819;молдинг 1.51.377;2000;;;;1.51.377;;52;;;;;Нет;;17;;;;937.00
6820;молдинг 1.51.379;2000;;;;1.51.379;;30;;;;;Нет;;13;;;;923.00
6821;карниз 1.50.272;2000;;;;1.50.272;36;33;;;;;Нет;;;;;;995.00
6823;молдинг 1.51.379 гибкий;2000;;;;1.51.379;;30;;;;;Да;;13;550;550;1000;1845.00
6824;карниз 1.50.272 гибкий;2000;;;;1.50.272;36;33;;;;;Да;;;1500;1500;;1990.00
6826;молдинг 1.51.371;2000;;;;1.51.371;;97;;;;;Нет;;10;;;;1483.00
6827;карниз 1.50.292;2000;;;;1.50.292;25;25;;;;;Нет;;;;;;923.00
6828;карниз 1.50.292 гибкий;2000;;;;1.50.292;25;25;;;;;Да;;;1500;1000;;1845.00
6829;карниз 1.50.225 гибкий;2000;;;;1.50.225;58;54;;;;;Да;;;3000;;;2391.00
6830;карниз 1.50.226 гибкий;2000;;;;1.50.226;55;55;;;;;Да;;;3000;;;2629.00
6835;молдинг 1.51.378;2000;;;;1.51.378;;22;;;;;Нет;;10;;;;885.00
6836;розетка 1.56.052;;;;;1.56.052;;;;;;309;Нет;;28;;;;1308.00
6837;квадрат 1.54.017;;86;86;;1.54.017;;;;;;;Нет;;27;;;;365.00
8330;молдинг 1.51.378 гибкий;2000;;;;1.51.378;;22;;;;;Да;;10;550;550;2500;1769.00
8331;молдинг 1.51.377 гибкий;2000;;;;1.51.377;;52;;;;;Да;;17;550;550;2000;1873.00
8332;молдинг 1.51.382 гибкий;2000;;;;1.51.382;;92;;;;;Да;;35;550;550;3000;3736.00
8981;кронштейн 1.19.015;;112;164;68;1.19.015;;;;;;;Нет;;;;;;1681.00
12094;карниз 1.50.298;2000;;;;1.50.298;40;13;;;;;Нет;;;;;;975.00
12104;молдинг 1.51.372;2000;;;;1.51.372;;25;;;;;Нет;;7;;;;894.00
13520;карниз 1.50.296;2000;;;;1.50.296;110;35;;;;;Нет;;;;;;1391.00
14598;угловой элемент 1.52.299;;358;323;;1.52.299;;;;;;;Нет;;22;;;;956.00
14599;угловой элемент 1.52.279;;358;323;;1.52.279;;;;;;;Нет;;22;;;;956.00
14600;молдинг 1.51.365;2000;;;;1.51.365;;59;;;;;Нет;;10;;;;1314.00
14781;плинтус 1.53.108;2000;;;;1.53.108;;120;14;;;;Нет;;;;;;1851.00
17562;кронштейн 1.19.016;;127;210;92;1.19.016;;;;;;;Нет;;;;;;1799.00
17563;розетка 1.56.053;;522;522;;1.56.053;;;;;;;Нет;;32;;;;2306.00
21020;карниз 1.50.227;2000;;;;1.50.227;73;280;;;;;Нет;;;;;;3669.00
21021;молдинг 1.51.385;2000;;;;1.51.385;;103;;;;;Нет;;13;;;;1661.00
21022;наличник 1.54.015;1200;;295;;1.54.015;;;;;;;Нет;;68;;;;2705.00
21023;сандрик 1.63.003;920;;230;;1.63.003;;;;;;;Нет;;39;;;;3028.00
21126;плинтус 1.53.108 гибкий;2000;;;;1.53.108;;120;14;;;;Да;;;550;550;;3700.00
21618;карниз 1.50.299;2000;;;;1.50.299;39;45;;;;;Нет;;;;;;955.00
21619;карниз 1.50.297;2000;;;;1.50.297;20;20;;;;;Нет;;;;;;894.00
21620;молдинг 1.51.383;2000;;;;1.51.383;;75;;;;;Нет;;23;;;;1159.00
21621;молдинг 1.51.384;2000;;;;1.51.384;;47;;;;;Нет;;8;;;;916.00
21623;розетка 1.56.055;;;;;1.56.055;;;;;;752;Нет;;42;;;;5097.00
22331;наличник 1.54.016;1199;;244;;1.54.016;;;;;;;Нет;;59;;;;2750.00
22334;молдинг 1.51.385 гибкий;2000;;;;1.51.385;;103;;;;;Да;;13;550;550;2500;3321.00
22339;карниз 1.50.298 гибкий;2000;;;;1.50.298;40;13;;;;;Да;;;1500;1500;;1949.00
26629;карниз 1.50.249;2000;;;;1.50.249;72;104;;;;;Нет;;;;;;1391.00
27652;розетка 1.56.054;;;;;1.56.054;;;;;;706;Нет;;69;;;;4842.00
28243;карниз 1.50.299 гибкий;2000;;;;1.50.299;39;45;;;;;Да;;;2000;2000;;1908.00
28244;карниз 1.50.297 гибкий;2000;;;;1.50.297;20;20;;;;;Да;;;1500;1500;;1788.00
28245;молдинг 1.51.384 гибкий;2000;;;;1.51.384;;47;;;;;Да;;8;550;550;2500;1830.00
29278;карниз 1.50.215;2000;;;;1.50.215;48;52;;;;;Нет;;;;;;1016.00
29860;плинтус 1.53.111;2000;;;;1.53.111;;65;20;;;;Нет;;;;;;1363.00
31363;карниз 1.50.216;2000;;;;1.50.216;67;75;;;;;Нет;;;;;;1291.00
31409;розетка 1.56.057;;;;;1.56.057;;;;;;542;Нет;;55;;;;3062.00
33172;кронштейн 1.19.017;;150;225;97;1.19.017;;;;;;;Нет;;;;;;1884.00
33407;карниз 1.50.228;2000;;;;1.50.228;80;140;;;;;Нет;;;;;;2884.00
36930;карниз 1.50.249 гибкий;2000;;;;1.50.249;72;104;;;;;Да;;;2500;3000;;2781.00
37766;розетка 1.56.056;;;;;1.56.056;;;;;;452;Нет;;35;;;;2149.00
38420;декоративная панель 1.59.003;;600;600;;1.59.003;;;;;;;Нет;;30;;;;2864.00
38421;декоративная панель 1.59.004;;599;599;;1.59.004;;;;;;;Нет;;24;;;;2864.00
38422;декоративная панель 1.59.005;;600;600;;1.59.005;;;;;;;Нет;;20;;;;2695.00
42718;карниз 1.50.215 гибкий;2000;;;;1.50.215;48;52;;;;;Да;;;3000;;;2030.00
42720;карниз 1.50.216 гибкий;2000;;;;1.50.216;67;75;;;;;Да;;;3500;;;2581.00
43862;торцевой элемент 4.82.032;;95;126;95;4.82.032;;;;;;;Нет;;;;;;404.00
43863;торцевой элемент 4.82.131;;48;105;48;4.82.131;;;;;;;Нет;;;;;;391.00
43864;торцевой элемент 4.82.231;;60;95;60;4.82.231;;;;;;;Нет;;;;;;391.00
43865;торцевой элемент 4.82.232;;53;95;53;4.82.232;;;;;;;Нет;;;;;;391.00
43866;торцевой элемент 4.82.332;;54;109;54;4.82.332;;;;;;;Нет;;;;;;391.00
43867;торцевой элемент 4.82.331;;61;109;61;4.82.331;;;;;;;Нет;;;;;;391.00
43868;торцевой элемент 4.82.033;;86;111;86;4.82.033;;;;;;;Нет;;;;;;391.00
47206;карниз 1.50.229;2000;;;;1.50.229;48;119;;;;;Нет;;;;;;1869.00
47207;карниз 1.50.621;2000;;;;1.50.621;51;120;;;;;Нет;;;;;;1923.00
47208;карниз 1.50.622;2000;;;;1.50.622;83;200;;;;;Нет;;;;;;2605.00
47209;карниз 1.50.623;2000;;;;1.50.623;75;119;;;;;Нет;;;;;;1985.00
47210;карниз 1.50.624;2000;;;;1.50.624;120;199;;;;;Нет;;;;;;2573.00
47211;молдинг 1.51.601;2000;;;;1.51.601;;216;;;;;Нет;;40;;;;2222.00
47212;молдинг 1.51.602;2000;;;;1.51.602;;197;;;;;Нет;;139;;;;4558.00
47213;молдинг 1.51.603;2000;;;;1.51.603;;250;;;;;Нет;;160;;;;6509.00
47214;молдинг 1.51.604;2000;;;;1.51.604;;350;;;;;Нет;;130;;;;6184.00
47215;молдинг 1.51.605;2000;;;;1.51.605;;120;;;;;Нет;;19;;;;1669.00
47216;молдинг 1.51.606;2000;;;;1.51.606;;200;;;;;Нет;;19;;;;2073.00
48388;карниз 1.50.227 гибкий;2000;;;;1.50.227;73;280;;;;;Да;;;4000;;;7337.00
48390;молдинг 1.51.386;2000;;;;1.51.386;;35;;;;;Нет;;15;;;;894.00
48392;плинтус 1.53.112;2000;;;;1.53.112;;80;13;;;;Нет;;;;;;1446.00
65559;молдинг 1.51.387;2000;;;;1.51.387;;90;;;;;Нет;;24;;;;1750.00
65560;молдинг 1.51.388;2000;;;;1.51.388;;90;;;;;Нет;;25;;;;1750.00
65561;база 1.54.040;;115;249;;1.54.040;;;;;;;Нет;;45;;;;1129.00
65562;база 1.54.040;;115;249;;1.54.040;;;;;;;Нет;;45;;;;1129.00
65563;база 1.54.050;;90;299;;1.54.050;;;;;;;Нет;;25;;;;1104.00
65564;база 1.54.050;;90;299;;1.54.050;;;;;;;Нет;;25;;;;1104.00
65565;элемент 1.54.018;;147;200;;1.54.018;;;;;;;Нет;;100;;;;1138.00
65645;карниз 1.50.228 гибкий;2000;;;;1.50.228;80;140;;;;;Да;;;3000;;;5767.00
67964;карниз 1.50.623 гибкий;2000;;;;1.50.623;75;119;;;;;Да;;;3500;;;3970.00
69864;карниз 1.50.501;2020;;;;1.50.501;52;99;;;;;Нет;;;;;;3089.00
69865;карниз 1.50.502;2000;;;;1.50.502;99;189;;;;;Нет;;;;;;4071.00
69866;карниз 1.50.503;2000;;;;1.50.503;79;139;;;;;Нет;;;;;;3462.00
69867;карниз 1.50.504;2000;;;;1.50.504;205;276;;;;;Нет;;;;;;6394.00
69868;карниз 1.50.524;2000;;;;1.50.524;205;277;;;;;Нет;;;;;;6394.00
69873;молдинг 1.51.501;2000;;;;1.51.501;;161;;;;;Нет;;17;;;;2666.00
69874;молдинг 1.51.502;2000;;;;1.51.502;;164;;;;;Нет;;35;;;;2816.00
69875;молдинг 1.51.503;2020;;;;1.51.503;;80;;;;;Нет;;18;;;;1987.00
69876;молдинг 1.51.504;2040;;;;1.51.504;;51;;;;;Нет;;16;;;;1252.00
69877;молдинг 1.51.510;2040;;;;1.51.510;;121;;;;;Нет;;16;;;;2156.00
69878;молдинг 1.51.518;2040;;;;1.51.518;;259;;;;;Нет;;33;;;;6539.00
69879;молдинг 1.51.513;2000;;;;1.51.513;;121;;;;;Нет;;60;;;;2556.00
69890;декоративная панель 1.59.501;;349;399;;1.59.501;;;;;;;Нет;;52;;;;1813.00
69891;декоративная панель 1.59.503;;499;498;;1.59.503;;;;;;;Нет;;60;;;;2441.00
69892;плинтус 1.53.501;2000;;;;1.53.501;;139;25;;;;Нет;;;;;;2634.00
69893;орнамент 1.60.501;;170;165;;1.60.501;;;;;;;Нет;;20;;;;612.00
69894;орнамент 1.60.503;;91;91;;1.60.503;;;;;;;Нет;;28;;;;459.00
69895;розетка 1.56.501;;;;;1.56.501;;;;;;319;Нет;;58;;;;1705.00
69896;розетка 1.56.502;;;;;1.56.502;;;;;;596;Нет;;59;;;;3046.00
69900;розетка 1.56.503;;;;;1.56.503;;;;;;912;Нет;;41;;;;7190.00
69901;розетка 1.56.511;;;83;;1.56.511;;;;;;86;Нет;;;;;;834.00
69902;арочный элемент 1.61.511 гибкий;2020;;;;1.61.511;;102;;;;;Да;;64;550;550;550;10377.00
69903;потолочная панель 1.57.501;;535;535;;1.57.501;;;;;;;Нет;;61;;;;2495.00
69904;потолочная панель 1.57.502;;147;147;;1.57.502;;;;;;;Нет;;33;;;;792.00
69905;потолочная панель 1.57.503;;292;292;;1.57.503;;;;;;;Нет;;60;;;;1809.00
69906;потолочная панель 1.57.504;;250;208;;1.57.504;;;;;;;Нет;;24;;;;830.00
71228;декоративная панель 1.59.001;;600;600;;1.59.001;;;;;;;Нет;;22;;;;2206.00
73757;плинтус 1.53.112 гибкий;2000;;;;1.53.112;;80;13;;;;Да;;;;;;2890.00
74261;карниз 6.50.101;2000;;;;6.50.101;69;68;;;;;Нет;;;;;;689.00
74262;молдинг 6.51.301;2000;;;;6.51.301;;42;;;;;Нет;;16;;;;356.00
74263;плинтус 6.53.101;2000;;;;6.53.101;;110;26;;;;Нет;;;;;;829.00
74264;карниз 6.50.103;2000;;;;6.50.103;50;50;;;;;Нет;;;;;;542.00
74265;карниз 6.50.105;2000;;;;6.50.105;63;60;;;;;Нет;;;;;;554.00
74266;карниз 6.50.113;2000;;;;6.50.113;80;84;;;;;Нет;;;;;;733.00
74267;карниз 6.50.115;2000;;;;6.50.115;46;49;;;;;Нет;;;;;;513.00
74268;карниз 6.50.130;2000;;;;6.50.130;30;32;;;;;Нет;;;;;;351.00
74269;карниз 6.50.154;2000;;;;6.50.154;23;23;;;;;Нет;;;;;;188.00
74270;карниз 6.50.155;2000;;;;6.50.155;17;26;;;;;Нет;;;;;;250.00
74271;карниз 6.50.157;2000;;;;6.50.157;31;33;;;;;Нет;;;;;;283.00
74272;карниз 6.50.160;2000;;;;6.50.160;70;51;;;;;Нет;;;;;;658.00
74273;карниз 6.50.165;2000;;;;6.50.165;81;83;;;;;Нет;;;;;;834.00
74274;карниз 6.50.171;2000;;;;6.50.171;30;45;;;;;Нет;;;;;;443.00
74275;карниз 6.50.172;2000;;;;6.50.172;48;47;;;;;Нет;;;;;;400.00
74276;карниз 6.50.174;2000;;;;6.50.174;36;61;;;;;Нет;;;;;;542.00
74277;карниз 6.50.229;2000;;;;6.50.229;48;120;;;;;Нет;;;;;;1242.00
74278;карниз 6.50.230;2000;;;;6.50.230;84;84;;;;;Нет;;;;;;1330.00
74279;карниз 6.50.248;2000;;;;6.50.248;97;94;;;;;Нет;;;;;;1048.00
74280;карниз 6.50.297;2000;;;;6.50.297;20;20;;;;;Нет;;;;;;211.00
74281;карниз 6.50.298;2000;;;;6.50.298;40;13;;;;;Нет;;;;;;338.00
74282;карниз 6.50.299;2000;;;;6.50.299;37;45;;;;;Нет;;;;;;414.00
74283;молдинг 6.51.302;2000;;;;6.51.302;;60;;;;;Нет;;25;;;;624.00
74284;молдинг 6.51.307;2000;;;;6.51.307;;96;;;;;Нет;;25;;;;814.00
74285;молдинг 6.51.308;2000;;;;6.51.308;;41;;;;;Нет;;20;;;;344.00
74286;молдинг 6.51.321;2000;;;;6.51.321;;19;;;;;Нет;;8;;;;225.00
74287;молдинг 6.51.322;2000;;;;6.51.322;;25;;;;;Нет;;12;;;;194.00
74288;молдинг 6.51.323;2000;;;;6.51.323;;32;;;;;Нет;;10;;;;278.00
74289;молдинг 6.51.345;2000;;;;6.51.345;;94;;;;;Нет;;22;;;;814.00
74290;молдинг 6.51.362;2000;;;;6.51.362;;46;;;;;Нет;;10;;;;379.00
74291;молдинг 6.51.363;2000;;;;6.51.363;;70;;;;;Нет;;13;;;;456.00
74292;молдинг 6.51.384;2000;;;;6.51.384;;47;;;;;Нет;;8;;;;382.00
74293;молдинг 6.51.385;2000;;;;6.51.385;;103;;;;;Нет;;12;;;;722.00
74294;молдинг 6.51.386;2000;;;;6.51.386;;35;;;;;Нет;;15;;;;322.00
74295;молдинг 6.51.400;2000;;;;6.51.400;;44;;;;;Нет;;16;;;;356.00
74296;плинтус 6.53.102;2000;;;;6.53.102;;150;22;;;;Нет;;;;;;967.00
74297;плинтус 6.53.103;2000;;;;6.53.103;;110;15;;;;Нет;;;;;;676.00
74298;плинтус 6.53.104;2000;;;;6.53.104;;120;25;;;;Нет;;;;;;833.00
74299;плинтус 6.53.105;2000;;;;6.53.105;;160;24;;;;Нет;;;;;;1050.00
74300;плинтус 6.53.106;2000;;;;6.53.106;;70;17;;;;Нет;;;;;;533.00
74301;плинтус 6.53.107;2000;;;;6.53.107;;80;22;;;;Нет;;;;;;667.00
74302;плинтус 6.53.108;2000;;;;6.53.108;;121;14;;;;Нет;;;;;;798.00
74303;плинтус 6.53.109;2000;;;;6.53.109;;98;16;;;;Нет;;;;;;706.00
74304;плинтус 6.53.112;2000;;;;6.53.112;;80;13;;;;Нет;;;;;;500.00
76545;  1.50.710;2000;;;;1.50.710;247;100;;;;;Нет;;;;;;3818.00
76546;  1.51.701;2000;;;;1.51.701;;109;;;;;Нет;;31;;;;1778.00
76547;  1.51.711;2000;;;;1.51.711;;175;;;;;Нет;;55;;;;2222.00
76560;  6.50.701;2000;;;;6.50.701;35;35;;;;;Нет;;;;;;337.00
76561;  6.50.702;2000;;;;6.50.702;43;79;;;;;Нет;;;;;;700.00
76562;  6.50.703;2000;;;;6.50.703;50;48;;;;;Нет;;;;;;567.00
76563;  6.50.704;2000;;;;6.50.704;62;101;;;;;Нет;;;;;;967.00
76564;  6.50.705;2000;;;;6.50.705;62;64;;;;;Нет;;;;;;783.00
76565;  6.50.706;2000;;;;6.50.706;76;129;;;;;Нет;;;;;;1451.00
76566;  6.50.708;2000;;;;6.50.708;51;41;;;;;Нет;;;;;;604.00
76567;  6.50.709;2000;;;;6.50.709;120;43;;;;;Нет;;;;;;1330.00
76568;  6.51.702;2000;;;;6.51.702;;40;;;;;Нет;;12;;;;390.00
76569;  6.51.703;2000;;;;6.51.703;;60;;;;;Нет;;12;;;;538.00
76570;  6.51.704;2000;;;;6.51.704;;90;;;;;Нет;;15;;;;765.00
76571;  6.51.705;2000;;;;6.51.705;;60;;;;;Нет;;12;;;;516.00
76572;  6.51.706;2000;;;;6.51.706;;80;;;;;Нет;;16;;;;714.00
76573;  6.51.707;2000;;;;6.51.707;;90;;;;;Нет;;15;;;;765.00
76574;  6.51.708;2000;;;;6.51.708;;110;;;;;Нет;;15;;;;967.00
76575;  6.51.710;2000;;;;6.51.710;;57;;;;;Нет;;33;;;;693.00
76576;  6.53.701;2000;;;;6.53.701;;90;31;;;;Нет;;;;;;1020.00
76577;  6.53.702;2000;;;;6.53.702;;70;26;;;;Нет;;;;;;604.00
76578;  6.53.703;2000;;;;6.53.703;;101;34;;;;Нет;;;;;;967.00
76579;  6.53.704;2000;;;;6.53.704;;120;40;;;;Нет;;;;;;1083.00
76580;  6.53.705;2000;;;;6.53.705;;90;19;;;;Нет;;;;;;816.00
76581;розетка 1.56.701;;577;515;;1.56.701;;;;;;;Нет;;100;;;;3285.00
76582;розетка 1.56.702;;;;;1.56.702;;;;;;478;Нет;;42;;;;1990.00
76583;розетка 1.56.703;;;;;1.56.703;;;;;;160;Нет;;73;;;;803.00
76584;розетка 1.56.705;;;;;1.56.705;;;;;;486;Нет;;42;;;;2060.00
76586;розетка 1.56.707;;;;;1.56.707;;;;;;447;Нет;;40;;;;2024.00
76587;розетка 1.56.708;;;;;1.56.708;;;;;;532;Нет;;40;;;;2478.00
76588;розетка 1.56.709;;;;;1.56.709;;;;;;377;Нет;;40;;;;1451.00
76589;розетка 1.56.710;;;;;1.56.710;;;;;;600;Нет;;60;;;;3204.00
78427;  6.51.710;2000;;;;6.51.710;;57;;;;;Нет;;33;;;;693.00
78428;  1.51.711;2000;;;;1.51.711;;175;;;;;Нет;;55;;;;2222.00
78429;  6.53.701;2000;;;;6.53.701;31;90;;;;;Нет;;;;;;1020.00
78430;  6.53.702;2000;;;;6.53.702;26;70;;;;;Нет;;;;;;604.00
78431;  6.53.703;2000;;;;6.53.703;34;101;;;;;Нет;;;;;;967.00
78432;  6.53.704;2000;;;;6.53.704;40;120;;;;;Нет;;;;;;1083.00
78433;  6.53.705;2000;;;;6.53.705;19;90;;;;;Нет;;;;;;816.00
79707;  6.50.719;2000;;;;6.50.719;120;43;;;;;Нет;;;;;;1330.00
83144;плинтус 1.53.111 гибкий;2000;;;;1.53.111;;65;20;;;;Да;;;;;;2726.00
84138;карниз 1.50.285 гибкий;2000;;;;1.50.285;109;144;;;;;Да;;;2500;2500;;5621.00
84701;молдинг 1.51.366;2000;;;;1.51.366;;67;;;;;Нет;;9;;;;1252.00
93666;база 1.54.060;;110;299;;1.54.060;;;;;;;Нет;;30;;;;1104.00
93667;база 1.54.070;;110;300;;1.54.070;;;;;;;Нет;;30;;;;1104.00
93749;база 1.54.060;;110;299;;1.54.060;;;;;;;Нет;;30;;;;1104.00
93750;база 1.54.070;;110;300;;1.54.070;;;;;;;Нет;;30;;;;1104.00
98517;элемент 1.65.501;2000;60;60;;1.65.501;;;;;;;Нет;;;;;;613.00
98518;элемент 1.65.502;2000;48;60;;1.65.502;;;;;;;Нет;;;;;;552.00
98519;элемент 1.65.503;2000;33;60;;1.65.503;;;;;;;Нет;;;;;;501.00
99041;молдинг 1.51.518;2040;;;;1.51.518;;259;;;;;Нет;;33;;;;6539.00
99042;молдинг 1.51.518;2040;;;;1.51.518;;259;;;;;Нет;;33;;;;6539.00
99043;потолочная панель 1.57.502;;147;147;;1.57.502;;;;;;;Нет;;33;;;;792.00
99044;потолочная панель 1.57.503;;292;292;;1.57.503;;;;;;;Нет;;60;;;;1809.00
99045;потолочная панель 1.57.504;;250;208;;1.57.504;;;;;;;Нет;;24;;;;830.00
104199;карниз 6.50.108;2000;;;;6.50.108;115;117;;;;;Нет;;;;;;1170.00
104753;молдинг 1.51.383 гибкий;2000;;;;1.51.383;;75;;;;;Да;;23;550;550;3000;2315.00
109457;розетка 1.56.512;;;124;;1.56.512;;;;;;123;Нет;;;;;;853.00
126248;карниз 1.50.229 гибкий;2000;;;;1.50.229;48;119;;;;;Да;;;3500;;;3738.00
126269;карниз 1.50.624 гибкий;2000;;;;1.50.624;120;199;;;;;Да;;;4000;;;5144.00
127537; 1.51.701 гибкий;2000;;;;1.51.701;;109;;;;;Да;;31;3500;4000;>5000;3555.00
142167;арочный элемент 1.61.511;2020;;;;1.61.511;;102;;;;;Нет;;64;;;;5189.00
150861;"Клей монтажный Европласт 290&nbsp;мл.";;;;;EB05.M.290;;;;;;;Нет;;;;;;1299.00
150862;"Клей стыковочный Европласт 80&nbsp;мл.";;;;;EB06.S.80;;;;;;;Нет;;;;;;770.00
158448;E13.S.60 / Клей Европласт стыковочный PU 60 мл.;;;;;E13.S.60;;;;;;;Нет;;;;;;520.00
