IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP256;IP_PROP257;IP_PROP258;CV_PRICE_1
5975;руст;4.86.002;Нет;29,58;4256;434,11;270;7900;19,87;19,87;809.00
5982;угловой элемент;1.52.361;Нет;20;2891;284,01;183;5300;11,9;11,9;547.00
5983;база;4.17.302;Нет;59,1;8513;868,22;541;15800;39,37;39,37;1617.00
5984;база;4.53.201;Нет;22,22;3196;326,03;205;5900;15,09;15,09;608.00
5985;база;4.53.301;Нет;15,86;2287;232,71;145;4200;10,67;10,67;434.00
5986;база;4.17.101;Нет;59,1;8513;868,22;541;15800;39,37;39,37;1617.00
5987;база;4.17.201;Нет;59,1;8513;868,22;541;15800;39,37;39,37;1617.00
5988;база;4.17.202;Нет;42,22;6089;620,16;386;11300;28,33;28,33;1155.00
5989;база;4.17.301;Нет;46,46;6695;682,17;424;12400;30,91;30,91;1271.00
5990;база;4.23.101;Нет;44,38;6392;651,46;405;11900;29,8;29,8;1214.00
5991;база;4.23.201;Нет;44,38;6392;651,46;405;11900;29,8;29,8;1214.00
5992;база;4.23.301;Нет;44,38;6392;651,46;405;11900;29,8;29,8;1214.00
5993;база;4.43.101;Нет;52,96;7634;777,85;485;14200;35,32;35,32;1449.00
5994;база;4.43.201;Нет;48,8;7028;716,43;450;13000;32,75;32,75;1335.00
5995;база;4.43.202;Нет;55,74;8028;818,61;510;14900;37,16;37,16;1525.00
5996;база;4.43.301;Нет;55,74;8028;818,61;510;14900;37,16;37,16;1525.00
5997;база;4.43.302;Нет;55,74;8028;818,61;510;14900;37,16;37,16;1525.00
5998;база;4.47.101;Нет;24,08;3468;353,78;225;6400;16,19;16,19;659.00
5999;база;4.47.201;Нет;22,22;3196;326,03;205;5900;15,09;15,09;608.00
6000;база;4.47.202;Нет;25,34;3650;372,09;235;6800;16,93;16,93;693.00
6001;база;4.47.301;Нет;25,34;3650;372,09;235;6800;16,93;16,93;693.00
6002;база;4.47.302;Нет;25,34;3650;372,09;235;6800;16,93;16,93;693.00
6003;база;4.53.101;Нет;19,04;2741;279,37;175;5100;12,88;12,88;521.00
6004;база;4.53.302;Нет;15,86;2287;232,71;145;4200;10,67;10,67;434.00
6005;база;4.13.101;Нет;130,06;18723;1910,08;1189;34800;86,84;86,84;3558.00
6006;база;4.13.201;Нет;130,06;18723;1910,08;1189;34800;86,84;86,84;3558.00
6007;база;4.13.202;Нет;92,88;13376;1364,34;849;24800;61,82;61,82;2541.00
6008;база;4.13.301;Нет;102,2;14709;1500,78;933;27300;68,07;68,07;2796.00
6009;база;4.13.302;Нет;130,06;18723;1910,08;1189;34800;86,84;86,84;3558.00
6010;база;4.17.002;Нет;80,24;11558;1178,3;733;21500;53,72;53,72;2195.00
6011;база;4.17.001;Нет;71,78;10331;1054,27;656;19200;47,84;47,84;1964.00
6012;капитель;4.51.301;Нет;25,34;3650;372,09;230;6800;16,93;16,93;693.00
6013;капитель;4.15.101;Нет;57,02;8210;837,51;521;15200;38,27;38,27;1560.00
6014;капитель;4.15.201;Нет;50,66;7301;744,19;463;13500;33,85;33,85;1386.00
6015;капитель;4.15.301;Нет;71,78;10331;1054,27;656;19200;47,84;47,84;1964.00
6016;капитель;4.21.101;Нет;44,38;6392;651,46;405;11900;29,8;29,8;1214.00
6017;капитель;4.21.201;Нет;44,38;6392;651,46;405;11900;29,8;29,8;1214.00
6018;капитель;4.21.301;Нет;63,34;9119;930,23;580;16900;42,32;42,32;1733.00
6019;капитель;4.41.101;Нет;73,88;10634;1084,98;675;19800;49,31;49,31;2021.00
6020;капитель;4.41.201;Нет;48,8;7028;716,43;450;13000;32,75;32,75;1335.00
6021;капитель;4.41.301;Нет;55,74;8028;818,61;510;14900;37,16;37,16;1525.00
6022;капитель;4.45.101;Нет;33,6;4832;493,17;310;9000;22,45;22,45;919.00
6023;капитель;4.45.201;Нет;22,22;3196;326,03;205;5900;15,09;15,09;608.00
6024;капитель;4.45.301;Нет;25,34;3650;372,09;235;6800;16,93;16,93;693.00
6025;капитель;4.51.101;Нет;19,04;2741;279,37;175;5100;12,88;12,88;521.00
6026;капитель;4.51.201;Нет;19,04;2741;279,37;175;5100;12,88;12,88;521.00
6027;капитель;4.11.101;Нет;125,4;18056;1842,16;1147;33500;83,53;83,53;3431.00
6028;капитель;4.11.201;Нет;111,48;16042;1637,21;1019;29800;74,33;74,33;3050.00
6029;капитель;4.11.301;Нет;157,9;22737;2319,38;1443;42200;105,24;105,24;4320.00
6030;капитель;4.15.102;Нет;95,04;13679;1395,65;868;25400;63,29;63,29;2600.00
6031;регул;4.37.101;Нет;5,52;802;80,92;50;1500;3,68;3,68;151.00
6032;регул;4.07.101;Нет;5,52;802;80,92;50;1500;3,68;3,68;151.00
6033;мутул;4.05.102;Нет;28,52;4105;418,75;260;7600;19,13;19,13;780.00
6034;мутул;4.35.102;Нет;8,44;1227;124,03;80;2300;5,89;5,89;231.00
6035;мутул;4.35.101;Нет;11;1590;161,24;101;2900;7,36;7,36;301.00
6036;мутул;4.05.101;Нет;30,42;4377;446,51;278;8100;20,24;20,24;832.00
6037;модильон;4.08.301;Нет;8,92;1287;130,53;81;2400;6,26;6,26;244.00
6038;модильон;4.08.302;Нет;5,52;802;80,92;50;1500;3,68;3,68;151.00
6039;модильон;4.38.301;Нет;5,52;802;80,92;50;1500;3,68;3,68;151.00
6040;модильон;4.38.302;Нет;5,52;802;80,92;50;1500;3,68;3,68;151.00
6041;триглиф;4.36.101;Нет;7,6;1105;111,63;69;2000;5,15;5,15;208.00
6042;триглиф;4.06.101;Нет;16,04;2317;235,66;147;4300;11,04;11,04;439.00
6043;ствол;4.52.102;Нет;84,44;12164;1240,31;765;22600;56,3;56,3;2310.00
6044;ствол;4.52.301;Нет;63,34;9119;930,23;575;16900;42,32;42,32;1733.00
6045;ствол;4.16.101;Нет;337,74;48611;4961,25;3087;90300;224,82;224,82;9240.00
6046;ствол;4.16.102;Нет;211,08;30387;3100,78;1930;56500;140,56;140,56;5775.00
6047;ствол;4.16.201;Нет;274,44;39507;4031,02;2508;73400;182,88;182,88;7508.00
6048;ствол;4.16.202;Нет;253,3;36462;3720,94;2315;67700;168,89;168,89;6930.00
6049;ствол;4.16.301;Нет;211,08;30387;3100,78;1930;56500;140,56;140,56;5775.00
6050;ствол;4.22.101;Нет;211,08;30387;3100,78;1930;56500;140,56;140,56;5775.00
6051;ствол;4.22.102;Нет;190;27342;2790,7;1740;50800;126,58;126,58;5198.00
6052;ствол;4.22.201;Нет;190;27342;2790,7;1740;50800;126,58;126,58;5198.00
6053;ствол;4.22.202;Нет;190;27342;2790,7;1740;50800;126,58;126,58;5198.00
6054;ствол;4.22.301;Нет;194,2;27963;2852,72;1780;51900;129,52;129,52;5313.00
6055;ствол;4.22.302;Нет;168,86;24313;2480,62;1545;45200;112,6;112,6;4620.00
6056;ствол;4.42.101;Нет;204,36;29418;3001,56;1870;54700;136,15;136,15;5591.00
6057;ствол;4.42.201;Нет;167,18;24070;2455,82;1530;44700;111,49;111,49;4574.00
6058;ствол;4.42.301;Нет;139,34;20056;2046,52;1275;37300;92,73;92,73;3812.00
6059;ствол;4.46.101;Нет;92,88;13376;1364,34;850;24800;61,82;61,82;2541.00
6060;ствол;4.46.201;Нет;76;10937;1116,28;695;20300;50,78;50,78;2079.00
6061;ствол;4.46.301;Нет;63,34;9119;930,23;580;16900;42,32;42,32;1733.00
6062;ствол;4.52.101;Нет;84,44;12164;1240,31;765;22600;56,3;56,3;2310.00
6063;ствол;4.52.201;Нет;84,44;12164;1240,31;765;22600;56,3;56,3;2310.00
6064;ствол;4.52.202;Нет;101,32;14587;1488,38;915;27100;67,71;67,71;2772.00
6065;ствол;4.52.302;Нет;50,66;7301;744,19;460;13500;33,85;33,85;1386.00
6066;верхний фрагмент ствола;4.16.001;Нет;92,88;13376;1364,34;849;24800;61,82;61,82;2541.00
6067;фрагмент ствола;4.16.002;Нет;95,04;13679;1395,65;868;25400;63,29;63,29;2600.00
6068;ствол;4.12.301;Нет;464,38;66850;6821,72;4245;124200;309,09;309,09;12705.00
6069;ствол;4.12.101;Нет;743,02;106947;10914,75;6791;198700;494,54;494,54;20328.00
6070;ствол;4.12.102;Нет;464,38;66850;6821,72;4245;124200;309,09;309,09;12705.00
6071;ствол;4.12.202;Нет;557,26;80210;8186,06;5094;149000;370,91;370,91;15246.00
6072;ствол;4.12.201;Нет;603,72;86891;8868,23;5518;161500;401,81;401,81;16517.00
6073;колонна;4.30.301;Нет;;;;;;;;18711.00
6074;колонна;4.30.201;Нет;;;;;;;;20097.00
6075;колонна;4.30.202;Нет;;;;;;;;18942.00
6076;колонна;4.30.101;Нет;;;;;;;;24833.00
6077;колонна;4.30.102;Нет;;;;;;;;17903.00
6078;колонна;4.30.104;Нет;;;;;;;;8236.00
6079;колонна;4.30.204;Нет;;;;;;;;6757.00
6080;колонна;4.30.304;Нет;;;;;;;;6237.00
6081;полуколонна;4.10.301;Нет;;;;;;;;8505.00
6082;полуколонна;4.10.201;Нет;;;;;;;;9135.00
6083;полуколонна;4.10.202;Нет;;;;;;;;8610.00
6084;полуколонна;4.10.101;Нет;;;;;;;;11288.00
6085;полуколонна;4.10.102;Нет;;;;;;;;8138.00
6086;полуколонна;4.10.104;Нет;;;;;;;;5424.00
6087;полуколонна;4.10.103;Нет;;;;;;;;13547.00
6088;полуколонна;4.10.204;Нет;;;;;;;;4149.00
6089;полуколонна;4.10.305;Нет;;;;;;;;3885.00
6090;пилястра;4.20.301;Нет;;;;;;;;7508.00
6091;пилястра;4.20.302;Нет;;;;;;;;6878.00
6092;пилястра;4.20.201;Нет;;;;;;;;6931.00
6093;пилястра;4.20.202;Нет;;;;;;;;6931.00
6094;пилястра;4.20.101;Нет;;;;;;;;7456.00
6095;пилястра;4.20.102;Нет;;;;;;;;6931.00
6096;пилястра;4.20.103;Нет;;;;;;;;4070.00
6097;пилястра;4.20.104;Нет;;;;;;;;4070.00
6098;пилястра;4.20.203;Нет;;;;;;;;4307.00
6099;пилястра;4.20.204;Нет;;;;;;;;4727.00
6100;пилястра;4.20.303;Нет;;;;;;;;3544.00
6101;пилястра;4.20.304;Нет;;;;;;;;3229.00
6102;пилястра;4.20.305;Нет;;;;;;;;3544.00
6103;пилястра;4.20.306;Нет;;;;;;;;3229.00
6104;клей монтажный 290 мл;E01.M.290;Нет;13,26;4080;157,5;125;3500;9,56;9,56;363.00
6105;клей универсальный 290 мл;E04.U.290;Нет;20,1;2750;262,5;190;5400;14,53;14,53;550.00
6106;клей стыковочный 80 мл;k-es80;Нет;16,44;2460;226,8;;;;;363.00
6107;клей стыковочный 290 мл;E02.S.290;Нет;26,14;3900;450,45;245;7000;27,01;27,01;715.00
6108;карниз;1.50.101;Нет;28,54;4139;405,72;261;7600;16,81;16,81;781.00
6109;карниз FLEX;1.50.101;Да;57,1;8278;811,45;522;15300;33,62;33,62;1562.00
6110;карниз FLEX;1.50.199;Да;61,34;8892;950,81;560;16400;36,44;36,44;1678.00
6111;карниз;1.50.199;Нет;30,66;4446;474,52;280;8200;18,22;18,22;839.00
6112;молдинг;1.51.353;Нет;18,5;2693;303,41;169;4900;10,85;10,85;506.00
6113;молдинг FLEX;1.51.353;Да;37;5386;606,82;338;9900;21,7;21,7;1012.00
6114;молдинг;1.51.356;Нет;23,28;3379;284,01;213;6200;13,66;13,66;637.00
6115;молдинг FLEX;1.51.356;Да;46,56;6759;568,01;426;12500;27,32;27,32;1274.00
6135;откос;4.88.001;Нет;73,9;10649;1085,57;675;19800;49,31;49,31;2022.00
6136;база;1.54.010;Нет;22,84;3325;324,58;207;6100;13,66;13,66;625.00
6168;элемент камина;1.64.004;Нет;312,38;45331;4452,38;3270;83500;182,92;182,92;8546.00
6169;элемент камина;1.64.005;Нет;158,42;22991;2257,94;1655;42400;92,85;92,85;4334.00
6170;элементы декоративного камина;1.64.100;Нет;;;;;;;;12930.00
6171;элемент камина;1.64.005;Нет;158,42;22991;2257,94;1655;42400;92,85;92,85;4334.00
6172;карниз;1.50.108;Нет;55,22;8025;786,75;505;14800;32,58;32,58;1511.00
6173;карниз;1.50.161;Нет;30,66;4464;453,35;280;8200;18,22;18,22;839.00
6174;карниз;1.50.179;Нет;29,02;4210;412,78;265;7800;17,16;17,16;794.00
6175;карниз;1.50.189;Нет;30,66;4446;435,71;280;8200;18,22;18,22;839.00
6176;карниз;1.50.207;Нет;30;4356;426,89;274;8000;17,87;17,87;821.00
6177;карниз;1.50.274;Нет;30,66;4464;435,71;280;8200;18,22;18,22;839.00
6178;карниз;1.50.275;Нет;56;8133;797,34;511;15000;32,93;32,93;1532.00
6179;молдинг;1.51.346;Нет;19,92;2910;311,48;182;5300;11,9;11,9;545.00
6180;розетка;1.56.040;Нет;97,16;14098;1384,76;888;26000;57,11;57,11;2658.00
6181;розетка;1.56.041;Нет;67,48;9794;961,39;616;18000;39,59;39,59;1846.00
6182;кронштейн;1.19.007;Нет;37,28;5424;560,7;340;10000;22,07;22,07;1020.00
6183;кронштейн;1.19.008;Нет;37,28;5424;560,7;340;10000;22,07;22,07;1020.00
6184;капитель;1.21.008;Нет;38,3;6109;467,47;350;10200;22,42;22,42;1048.00
6185;ствол;1.22.050;Нет;56,48;8204;804,39;520;15100;33,28;33,28;1545.00
6186;база;1.23.600;Нет;40,14;5836;571,54;370;10700;23,47;23,47;1098.00
6187;пилястра;1.20.103;Нет;;;;;;;;2770.00
6188;карниз;4.91.001;Нет;201,04;28933;2953,12;1838;53800;133,94;133,94;5500.00
6189;карниз;4.91.004;Нет;261,34;37613;3839,06;2389;69900;174,05;174,05;7150.00
6194;карниз FLEX;1.50.208;Да;61,34;8892;961,39;560;16400;36,44;36,44;1678.00
6195;карниз FLEX;1.50.204;Да;55,2;8025;783,22;504;14800;32,92;32,92;1510.00
6196;карниз FLEX;1.50.189;Да;61,34;8892;869,66;560;16400;36,44;36,44;1678.00
6198;замковый камень;4.85.004;Нет;26,54;3832;389,81;243;7100;17,73;17,73;726.00
6199;замковый камень;4.85.005;Нет;36,18;5211;531,56;331;9700;24,18;24,18;990.00
6200;карниз;4.91.002;Нет;301,56;43400;4429,69;2756;80600;200,91;200,91;8250.00
6201;наличник;4.84.005;Нет;44,22;6377;649,69;404;11800;29,44;29,44;1210.00
6202;кронштейн-пьедестал;4.83.003;Нет;12,68;1832;186,05;116;3400;8,46;8,46;347.00
6206;молдинг;1.51.359;Нет;23,28;3379;284,01;213;6200;13,66;13,66;637.00
6207;карниз FLEX;1.50.161;Да;61,34;8892;904,94;560;16400;36,44;36,44;1678.00
6208;молдинг FLEX;1.51.359;Да;46,56;6759;568,01;426;12500;27,32;27,32;1274.00
6211;наличник;4.84.004;Нет;57,5;8286;844,59;526;15400;38,27;38,27;1573.00
6212;наличник;4.84.006;Нет;88,46;12739;1299,38;809;23700;58,9;58,9;2420.00
6213;карниз;4.91.003;Нет;185,76;26736;2728,69;1698;49700;123,78;123,78;5082.00
6214;карниз;4.91.005;Нет;199,02;28645;2923,59;1820;53200;132,59;132,59;5445.00
6215;фриз;4.33.302;Нет;63,34;9119;930,23;575;16900;42,32;42,32;1733.00
6216;кронштейн-пьедестал;4.83.002;Нет;15,2;2196;223,26;139;4100;10,3;10,3;416.00
6217;фрагмент ствола;4.16.002;Нет;95,04;13679;1395,65;868;25400;63,29;63,29;2600.00
6218;фрагмент ствола;4.16.002;Нет;95,04;13679;1395,65;868;25400;63,29;63,29;2600.00
6313;молдинг FLEX;1.51.346;Да;39,84;5802;622,97;364;10700;23,8;23,8;1090.00
6355;угловой элемент;1.52.322;Нет;16,74;2440;262,5;153;4500;9,8;9,8;458.00
6356;угловой элемент;1.52.348;Нет;17,7;2584;277,2;162;4700;10,5;10,5;484.00
6357;угловой элемент;1.52.286;Нет;17,48;2548;273;160;4700;10,5;10,5;478.00
6358;угловой элемент;1.52.287;Нет;18,56;2711;290,85;169;5000;10,85;10,85;508.00
6359;карниз FLEX;1.50.108;Да;110,46;16043;1573,51;1010;29500;65,16;65,16;3022.00
6360;карниз;1.50.213;Нет;28,52;;446,25;260;;;;780.00
6361;карниз FLEX;1.50.213;Да;56,94;;893,55;520;;;;1560.00
6362;карниз;1.50.279;Нет;58,56;8513;917,7;536;15700;34,33;34,33;1602.00
6363;карниз;1.50.276;Нет;30;4356;470,4;274;8000;17,87;17,87;821.00
6364;карниз FLEX;1.50.276;Да;60,02;8712;939,75;548;16100;35,74;35,74;1642.00
6365;карниз;1.50.278;Нет;31,62;4591;495,6;289;8500;18,56;18,56;865.00
6366;карниз FLEX;1.50.278;Да;63,24;9182;990,15;578;16900;37,12;37,12;1730.00
6367;розетка;1.56.044;Нет;63,64;9254;996,45;582;17000;37,48;37,48;1741.00
6368;молдинг;1.51.360;Нет;22,74;3307;355,95;208;6100;13,31;13,31;622.00
6369;молдинг FLEX;1.51.360;Да;45,48;6615;710,85;416;12200;26,62;26,62;1244.00
6370;молдинг;1.51.363;Нет;24,64;3575;553,35;323;6600;20,66;20,66;674.00
6371;молдинг FLEX;1.51.363;Да;49,28;7150;1107,75;646;13200;41,32;41,32;1348.00
6372;молдинг;1.51.362;Нет;23,24;3379;364,35;212;6200;13,66;13,66;636.00
6373;молдинг FLEX;1.51.362;Да;46,5;6759;727,65;424;12400;27,32;27,32;1272.00
6374;молдинг;1.51.370;Нет;25,54;3723;400,05;233;6800;15,06;15,06;699.00
6375;молдинг FLEX;1.51.370;Да;51,1;7446;800,1;466;13700;30,12;30,12;1398.00
6376;плинтус;1.53.110;Нет;43,02;6253;674,1;394;11500;25,22;25,22;1177.00
6377;плинтус FLEX;1.53.110;Да;86,04;12507;1347,15;788;23000;50,44;50,44;2354.00
6378;колонна;1.30.203;Нет;;;;;;;;13345.00
6379;колонна;1.30.103;Нет;;;;;;;;11048.00
6380;карниз FLEX;1.50.179;Да;58,04;8419;825,56;530;15500;34,32;34,32;1588.00
6381;карниз FLEX;1.50.207;Да;60,02;8712;853,79;548;16100;35,74;35,74;1642.00
6382;карниз FLEX;1.50.275;Да;112;16258;1594,67;1022;30000;65,86;65,86;3064.00
6385;ствол;4.16.003;Нет;66,34;9558;974,53;607;17700;44,16;44,16;1815.00
6386;ствол;4.16.004;Нет;92,48;13315;1358,44;845;24700;61,82;61,82;2530.00
6387;ствол;4.16.005;Нет;66,34;9558;974,53;607;17700;44,16;44,16;1815.00
6388;капитель;4.15.202;Нет;132,68;19102;1949,06;1213;35500;88,31;88,31;3630.00
6389;капитель;4.15.302;Нет;199,02;28645;2923,59;1820;53200;132,47;132,47;5445.00
6390;капитель;4.11.102;Нет;209;30084;3070,07;1910;55900;139,15;139,15;5718.00
6391;капитель;4.11.202;Нет;291,9;42021;4287,94;2668;78100;194,68;194,68;7986.00
6392;капитель;4.11.302;Нет;437,86;63017;6431,91;4003;117100;287,6;287,6;11979.00
6393;база;4.13.001;Нет;157,9;22737;2319,38;1443;42200;105,45;105,45;4320.00
6394;ствол;4.12.001;Нет;204,36;29418;3001,56;1868;54700;136,03;136,03;5591.00
6395;ствол;4.12.002;Нет;209,04;30099;3070,66;1911;55900;139,15;139,15;5719.00
6396;ствол;4.12.003;Нет;145,96;21010;2143,97;1335;39000;97,16;97,16;3993.00
6397;ствол;4.12.004;Нет;203,44;29281;2988,56;1860;54400;135,44;135,44;5566.00
6398;ствол;4.12.005;Нет;145,96;21010;2143,97;1335;39000;97,16;97,16;3993.00
6423;карниз FLEX;1.50.271;Да;175;25413;2741,29;1600;46800;102,3;102,3;4788.00
6424;карниз FLEX;1.50.274;Да;61,34;8892;873,19;560;16400;36,44;36,44;1678.00
6429;клей стыковочный 60 мл;E03.S.60;Нет;10,96;1620;189;90;2900;9,08;9,08;300.00
6430;база;1.54.030;Нет;21,6;3145;338,1;195;5800;12,95;12,95;591.00
6431;квадрат;1.54.013;Нет;7,94;1156;123,9;75;2100;4,9;4,9;217.00
6432;квадрат;1.54.013;Нет;7,94;1156;123,9;75;2100;4,9;4,9;217.00
6433;база;1.54.030;Нет;21,6;3145;338,1;195;5800;12,95;12,95;591.00
6434;угловой элемент;1.52.285;Нет;17,36;2530;271,95;157;4600;10,15;10,15;475.00
6435;молдинг;1.51.367;Нет;37,28;5422;583,8;336;10000;22,07;22,07;1020.00
6436;молдинг FLEX;1.51.367;Да;74,56;10844;1148,7;672;19900;44,14;44,14;2040.00
6437;карниз;1.50.214;Нет;25,96;;406,35;250;;;;710.00
6438;карниз;1.50.280;Нет;78;11341;1222,2;704;20900;45,9;45,9;2134.00
6439;молдинг;1.51.368;Нет;44,38;6452;695,1;400;11900;26,28;26,28;1214.00
6440;орнамент;1.60.025;Нет;28,4;4126;445,2;260;7600;16,81;16,81;777.00
6441;орнамент;1.60.032;Нет;52,24;7594;817,95;475;14000;30,83;30,83;1429.00
6442;орнамент;1.60.020;Нет;10,24;1497;159,6;95;2700;6,3;6,3;280.00
6443;орнамент;1.60.120;Нет;10,24;1497;159,6;95;2700;6,3;6,3;280.00
6444;торцевой элемент;4.33.332;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6445;торцевой элемент;4.31.232;Нет;63,9;9195;938,5;577;17100;42,68;42,68;1748.00
6446;торцевой элемент;4.81.031;Нет;17,22;2484;252,79;158;4600;11,77;11,77;471.00
6447;торцевой элемент;4.81.032;Нет;23,06;3317;338,43;211;6200;15,45;15,45;631.00
6448;внешний угол;4.32.111;Нет;55,74;8028;818,61;509;14900;37,16;37,16;1525.00
6449;внешний угол;4.32.312;Нет;65,24;9392;957,99;596;17400;43,42;43,42;1785.00
6450;внешний угол;4.81.011;Нет;34,4;4953;504,98;315;9200;23,18;23,18;941.00
6451;внешний угол;4.81.012;Нет;43,94;6332;644,96;401;11700;29,44;29,44;1202.00
6452;внутренний угол;4.31.222;Нет;89,44;12876;1313,55;808;23900;59,61;59,61;2447.00
6453;внутренний угол;4.32.221;Нет;68,58;9876;1007,02;627;18300;45,63;45,63;1876.00
6454;внутренний угол;4.81.021;Нет;34,4;4953;504,98;314;9200;23,18;23,18;941.00
6455;внутренний угол;4.81.022;Нет;43,94;6332;644,96;401;11700;29,44;29,44;1202.00
6456;опорный блок;4.78.101;Нет;19,04;2741;279,37;174;5100;12,88;12,88;521.00
6457;полукрышка;4.73.211;Нет;12,68;1832;186,05;116;3400;8,46;8,46;347.00
6458;полукрышка пирамида;4.76.111;Нет;21,12;3044;310,08;193;5600;14,35;14,35;578.00
6459;полуоснование;4.74.111;Нет;211,08;30387;3100,78;1930;56500;140,56;140,56;5775.00
6460;полупоручень;4.72.111;Нет;190;27342;2790,7;1737;50800;126,58;126,58;5198.00
