IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP256;IP_PROP257;IP_PROP258;CV_PRICE_1
6461;полустолб;4.75.111;Нет;126,66;18238;1860,47;1158;33900;84,63;84,63;3465.00
6462;полустолб;4.75.211;Нет;101,32;14587;1488,38;926;27100;67,71;67,71;2772.00
6463;торцевой элемент;4.02.331;Нет;102,78;14800;1509,64;940;27500;68,44;68,44;2812.00
6464;торцевой элемент;4.03.131;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6465;торцевой элемент;4.03.132;Нет;11,22;1620;164,78;103;3000;7,73;7,73;307.00
6466;торцевой элемент;4.03.332;Нет;9,76;1408;142,93;89;2600;6,62;6,62;267.00
6467;полубалясина;4.71.111;Нет;42,22;6089;620,16;386;11300;28,33;28,33;1155.00
6468;полубалясина;4.71.211;Нет;33,78;4862;496,12;309;9000;22,81;22,81;924.00
6469;торцевой элемент;4.33.331;Нет;9,32;1348;136,43;80;2500;6,26;6,26;255.00
6470;торцевой элемент;4.34.131;Нет;15,2;2196;223,26;140;4100;10,3;10,3;416.00
6471;торцевой элемент;4.34.231;Нет;11,66;1681;171,28;110;3100;8,1;8,1;319.00
6472;внутренний угол;4.32.322;Нет;65,24;9392;957,99;596;17400;43,42;43,42;1785.00
6473;торцевой элемент;4.32.331;Нет;47,66;6862;699,89;436;12700;32,01;32,01;1304.00
6474;торцевой элемент;4.32.332;Нет;43,82;6316;643,78;401;11700;29,44;29,44;1199.00
6475;торцевой элемент;4.33.132;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6476;торцевой элемент;4.33.232;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6477;торцевой элемент;4.04.331;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6478;внешний угол;4.01.111;Нет;126,84;18253;1862,83;1159;33900;84,63;84,63;3470.00
6479;внешний угол;4.01.113;Нет;192,3;27676;2824,37;1758;51400;128,05;128,05;5261.00
6480;внешний угол;4.01.211;Нет;125,22;18026;1839,21;1145;33500;83,53;83,53;3426.00
6481;внешний угол;4.01.212;Нет;134,14;19314;1970,32;1226;35900;89,41;89,41;3670.00
6482;внешний угол;4.01.311;Нет;123,8;17829;1818,53;1132;33100;82,42;82,42;3387.00
6483;внешний угол;4.02.111;Нет;142,88;20571;2098,49;1306;38200;95,3;95,3;3909.00
6484;внешний угол;4.02.211;Нет;118,62;17072;1742,34;1085;31700;79,11;79,11;3245.00
6485;внешний угол;4.02.311;Нет;137,62;19814;2021,12;1258;36800;91,62;91,62;3765.00
6486;внутренний угол;4.01.121;Нет;126,84;18253;1862,83;1159;33900;84,63;84,63;3470.00
6487;внутренний угол;4.01.123;Нет;192,3;27676;2824,37;1758;51400;128,05;128,05;5261.00
6488;внутренний угол;4.01.221;Нет;125,22;18026;1839,21;1145;33500;83,53;83,53;3426.00
6489;внутренний угол;4.01.222;Нет;134,14;19314;1970,32;1226;35900;89,41;89,41;3670.00
6490;внутренний угол;4.01.321;Нет;123,8;17829;1818,53;1132;33100;82,42;82,42;3387.00
6491;внутренний угол;4.01.322;Нет;133,3;19193;1957,92;1218;35600;89,05;89,05;3647.00
6492;внутренний угол;4.02.121;Нет;142,88;20571;2098,49;1306;38200;95,3;95,3;3909.00
6493;плинтус столба;4.79.101;Нет;29,58;4256;434,11;270;7900;19,87;19,87;809.00
6497;МОНТАЖНЫЙ КОМПЛЕКТ 101;m_comp_b101;Нет;146,2;;2381;1536;;;;4000.00
6498;карниз;1.50.284;Нет;28;4065;438,9;252;7500;16,46;16,46;766.00
6499;карниз FLEX;1.50.284;Да;56;8131;876,75;504;15000;32,92;32,92;1532.00
6500;карниз;1.50.283;Нет;27,02;3928;423,15;244;7200;16,11;16,11;739.00
6501;МОНТАЖНЫЙ КОМПЛЕКТ 201;m_comp_b201;Нет;146,2;;2381;1536;;;;4000.00
6502;внешний угол;4.32.212;Нет;68,58;9876;1007,02;627;18300;45,63;45,63;1876.00
6503;внешний угол;4.32.121;Нет;55,74;8028;818,61;510;14900;37,16;37,16;1525.00
6504;торцевой элемент;4.32.131;Нет;37,58;5407;551,64;343;10000;25,02;25,02;1028.00
6505;балюстрада;4.70.101;Нет;;;;;;;;57299.00
6506;балюстрада;4.70.102;Нет;;;;;;;;57643.00
6507;балюстрада;4.70.103;Нет;;;;;;;;59147.00
6508;балюстрада;4.70.111;Нет;;;;;;;;36152.00
6509;балюстрада;4.70.112;Нет;;;;;;;;36384.00
6510;балюстрада;4.70.201;Нет;;;;;;;;56029.00
6511;балюстрада;4.70.202;Нет;;;;;;;;55915.00
6512;балюстрада;4.70.203;Нет;;;;;;;;57533.00
6513;балюстрада;4.70.211;Нет;;;;;;;;34074.00
6514;балюстрада;4.70.212;Нет;;;;;;;;34074.00
6515;полукрышка;4.73.111;Нет;16,88;2438;248,06;154;4500;11,41;11,41;462.00
6516;полупоручень;4.72.211;Нет;164,66;23707;2418,61;1505;44000;109,65;109,65;4505.00
6517;полуоснование;4.74.211;Нет;177,32;25525;2604,66;1621;47400;118,12;118,12;4851.00
6518;полукрышка пирамида;4.76.211;Нет;12,68;1832;186,05;116;3400;8,46;8,46;347.00
6519;ниша;0-1.61.102-1.61.120;Нет;;;;;;;;0.00
6520;ниша;0-1.61.101-1.61.110;Нет;;;;;;;;0.00
6538;орнамент;1.60.026;Нет;10,46;1536;150;95;2800;6,3;6,3;286.00
6539;орнамент;1.60.029;Нет;31,54;4590;493,5;285;8400;18,56;18,56;863.00
6540;карниз;1.50.281;Нет;79,6;11571;1141,35;718;21300;46,59;46,59;2178.00
6541;молдинг;1.51.374;Нет;36,04;5243;513;325;9600;21,36;21,36;986.00
6542;молдинг FLEX;1.51.374;Да;72,08;10486;1027;650;19300;42,72;42,72;1972.00
6544;внешний угол;4.32.311;Нет;70,88;10210;1040,68;648;19000;47,47;47,47;1939.00
6545;внутренний угол;4.32.321;Нет;70,88;10210;1040,68;648;19000;47,47;47,47;1939.00
6546;торцевой элемент;4.32.231;Нет;45,32;6528;665,63;414;12100;30,17;30,17;1240.00
6547;орнамент;1.60.021;Нет;58,3;8458;913,5;530;15600;34,33;34,33;1595.00
6548;орнамент;1.60.022;Нет;76,24;11080;1093;690;20400;44,85;44,85;2086.00
6549;орнамент;1.60.024;Нет;28,1;4102;439,95;255;7500;16,46;16,46;769.00
6550;орнамент;1.60.027;Нет;28,1;4102;439,95;255;7500;16,46;16,46;769.00
6551;орнамент;1.60.028;Нет;36,08;5241;564,9;330;9600;21,36;21,36;987.00
6552;кронштейн;1.19.010;Нет;37,28;5422;583,8;340;10000;22,07;22,07;1020.00
6553;карниз;1.50.285;Нет;60,96;8857;955,5;550;16300;35,74;35,74;1668.00
6554;карниз;1.50.286;Нет;30,04;4371;470,4;271;8000;17,87;17,87;822.00
6555;карниз;1.50.282;Нет;27,02;3928;423,15;243;7200;16,11;16,11;739.00
6564;карниз FLEX;1.50.286;Да;60,1;8743;520,8;542;16100;35,74;35,74;1644.00
6565;карниз;1.50.288;Нет;27,02;3928;423,15;243;7200;16,11;16,11;739.00
6566;молдинг;1.51.375;Нет;22,78;3317;357;206;6100;13,31;13,31;623.00
6581;карниз FLEX;1.50.288;Да;54,02;7856;846,3;486;14400;32,22;32,22;1478.00
6582;карниз FLEX;1.50.280;Да;156;22682;2443,35;1408;41700;91,8;91,8;4268.00
6583;орнамент;1.60.034;Нет;26,5;4998;378;245;7100;15,76;15,76;725.00
6584;молдинг;1.51.373;Нет;37,32;6388;584,85;336;10000;22,07;22,07;1021.00
6585;орнамент;1.60.033;Нет;26,9;4601;421,05;245;7200;15,76;15,76;736.00
6586;орнамент;1.60.030;Нет;27,04;4622;423,15;245;7200;16,11;16,11;740.00
6587;карниз;1.50.277;Нет;60,16;8725;942,9;543;16100;35,39;35,39;1646.00
6588;розетка;1.56.008;Нет;49,2;7153;701;444;13200;29,07;29,07;1346.00
6589;орнамент;1.60.031;Нет;26,8;3897;382;245;7200;15,76;15,76;733.00
6590;орнамент;1.60.123;Нет;32,9;4785;469;300;8800;19,26;19,26;900.00
6591;орнамент;1.60.023;Нет;32,9;4785;468;300;8800;19,26;19,26;900.00
6592;полуколонна;4.10.205;Нет;;;;;;;;0.00
6593;полуколонна;4.10.206;Нет;;;;;;;;0.00
6594;ствол;4.16.004;Нет;92,48;13315;1358,44;845;24700;61,82;61,82;2530.00
6595;ствол;4.16.004;Нет;92,48;13315;1358,44;845;24700;61,82;61,82;2530.00
6596;полуколонна;4.10.307;Нет;;;;;;;;0.00
6597;полуколонна;4.10.306;Нет;;;;;;;;0.00
6598;база;4.13.002;Нет;176,48;25403;2592,25;1613;47200;117,85;117,85;4828.00
6599;ствол;4.12.002;Нет;209,04;30099;3070,66;1911;55900;139,15;139,15;5719.00
6600;ствол;4.12.002;Нет;209,04;30099;3070,66;1911;55900;139,15;139,15;5719.00
6601;ствол;4.12.004;Нет;203,44;29281;2988,56;1860;54400;135,44;135,44;5566.00
6602;ствол;4.12.004;Нет;203,44;29281;2988,56;1860;54400;135,44;135,44;5566.00
6603;колонна;4.30.205;Нет;;;;;;;;0.00
6604;колонна;4.30.306;Нет;;;;;;;;0.00
6605;колонна;4.30.206;Нет;;;;;;;;0.00
6606;колонна;4.30.307;Нет;;;;;;;;0.00
6611;карниз FLEX;1.50.273;Да;201,62;29281;3155,83;1842;39100;118,42;118,42;4000.00
6612;молдинг FLEX;1.51.375;Да;45,54;6616;712,95;412;12200;26,62;26,62;1246.00
6613;внешний угол;4.01.312;Нет;133,3;19193;1957,92;1218;35600;89,05;89,05;3647.00
6614;сандрик;4.89.001;Нет;214,92;30933;3062;1940;57500;143,39;143,39;5880.00
6615;орнамент;4.99.001;Нет;21,52;3105;307;195;5800;14,36;14,36;589.00
6616;орнамент;4.99.002;Нет;9,86;1423;141;90;2600;6,59;6,59;270.00
6617;внутренний угол;4.02.221;Нет;118,58;17072;1742,34;1085;31700;79,11;79,11;3244.00
6618;внутренний угол;4.02.321;Нет;137,62;19814;2021,12;1258;36800;91,62;91,62;3765.00
6619;торцевой элемент;4.34.332;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6620;торцевой элемент;4.34.232;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6621;торцевой элемент;4.01.131;Нет;98,98;14254;1453,53;904;26500;65,87;65,87;2708.00
6622;торцевой элемент;4.34.132;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6623;торцевой элемент;4.32.232;Нет;45,32;6528;665,63;414;12100;30,17;30,17;1240.00
6624;торцевой элемент;4.01.133;Нет;150,52;21662;2210,71;1376;40300;100,45;100,45;4118.00
6625;торцевой элемент;4.01.231;Нет;92,66;13345;1361,39;847;24800;61,82;61,82;2535.00
6626;внутренний угол;4.32.222;Нет;68,58;9876;1007,02;627;18300;45,63;45,63;1876.00
6627;торцевой элемент;4.01.232;Нет;99,32;14300;1458,84;908;26600;66,23;66,23;2717.00
6628;внешний угол;4.32.211;Нет;68,58;9876;1007,02;627;18300;45,63;45,63;1876.00
6629;торцевой элемент;4.01.331;Нет;93,6;13482;1374,98;856;25000;62,55;62,55;2561.00
6630;торцевой элемент;4.34.331;Нет;11,62;1681;170,69;105;3100;8,1;8,1;318.00
6631;торцевой элемент;4.01.332;Нет;100,8;14512;1480,7;921;27000;67,34;67,34;2758.00
6632;торцевой элемент;4.33.231;Нет;13,12;1893;192,54;120;3500;8,83;8,83;359.00
6633;торцевой элемент;4.33.131;Нет;12,86;1863;189;116;3400;8,83;8,83;352.00
6634;торцевой элемент;4.31.332;Нет;60,42;8695;887,12;546;16200;40,48;40,48;1653.00
6635;торцевой элемент;4.31.331;Нет;72,48;10437;1064,31;655;19400;48,57;48,57;1983.00
6636;торцевой элемент;4.31.231;Нет;58,08;8361;852,86;525;15500;39;39;1589.00
6637;торцевой элемент;4.02.131;Нет;106,96;15405;1571,06;978;28600;71,38;71,38;2926.00
6638;торцевой элемент;4.31.131;Нет;112,32;16163;1649,62;1015;30000;75,06;75,06;3073.00
6639;торцевой элемент;4.02.231;Нет;86,6;12467;1271,62;792;23200;57,77;57,77;2369.00
6640;внутренний угол;4.31.322;Нет;83,6;12042;1227,91;755;22400;55,93;55,93;2287.00
6641;торцевой элемент;4.03.132;Нет;11,22;1620;164,78;103;3000;7,73;7,73;307.00
6642;внутренний угол;4.31.321;Нет;100,34;14451;1473,61;906;26800;66,97;66,97;2745.00
6643;торцевой элемент;4.03.231;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6644;внутренний угол;4.31.221;Нет;81,32;11709;1194,24;735;21700;54,46;54,46;2225.00
6645;внутренний угол;4.31.121;Нет;148,54;21389;2181,77;1345;39700;98,98;98,98;4064.00
6646;торцевой элемент;4.03.232;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6647;торцевой элемент;4.03.331;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6648;внешний угол;4.31.312;Нет;83,6;12042;1227,91;755;22400;55,93;55,93;2287.00
6649;торцевой элемент;4.04.131;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6650;внешний угол;4.31.311;Нет;100,34;14451;1473,61;910;26800;66,97;66,97;2745.00
6651;торцевой элемент;4.04.132;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6652;внешний угол;4.31.212;Нет;89,44;12876;1313,55;808;23900;59,61;59,61;2447.00
6653;торцевой элемент;4.04.231;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6654;внешний угол;4.31.211;Нет;81,32;11709;1194,24;735;21700;54,46;54,46;2225.00
6655;торцевой элемент;4.04.232;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6656;внешний угол;4.31.111;Нет;148,54;21389;2181,77;1345;39700;98,98;98,98;4064.00
6657;торцевой элемент;4.04.332;Нет;9,32;1348;136,43;85;2500;6,26;6,26;255.00
6658;торцевой элемент;4.82.031;Нет;11,62;1681;170,69;106;3100;8,1;8,1;318.00
6659;арочное обрамление FLEX;4.87.031;Да;126,66;;1805;1178;;84,63;84,63;3465.00
6660;арочное обрамление FLEX;4.87.032;Да;126,66;;1805;1178;;84,63;84,63;3465.00
6661;арочное обрамление FLEX;4.87.033;Да;76;;1083;707;;50,78;50,78;2079.00
6662;карниз FLEX;1.50.281;Да;159,22;23118;2283,75;1436;42600;93,18;93,18;4356.00
6663;карниз FLEX;1.50.282;Да;54,02;7838;846,3;486;14400;32,22;32,22;1478.00
6664;молдинг FLEX;1.51.368;Да;88,74;12905;1390,2;800;23700;52,56;52,56;2428.00
6665;молдинг;1.51.364;Нет;33,96;4936;484;310;9100;19,96;19,96;929.00
6666;элемент камина;1.64.001;Нет;352,62;51201;5520,9;3395;94300;206,4;206,4;9647.00
6667;элемент камина;1.64.002;Нет;205,78;29880;3222,45;1985;55000;120,54;120,54;5630.00
6668;элемент камина;1.64.003;Нет;205,78;29880;3222,45;1985;55000;120,54;120,54;5630.00
6669;элементы декоративного камина;1.64.101;Нет;;;;;;;;0.00
6670;карниз FLEX;1.50.277;Да;120,32;17464;1884,75;1086;32200;70,78;70,78;3292.00
6671;молдинг FLEX;1.51.373;Да;74,64;10833;1063;672;20000;44,14;44,14;2042.00
6672;розетка;1.56.050;Нет;40,06;5822;574,35;370;10700;23,47;23,47;1096.00
6674;архитрав FLEX;1.26.001;Да;126,98;18418;1559,39;1162;34000;74,28;74,28;3474.00
6675;архитрав FLEX;1.26.002;Да;126,98;18418;1559,39;1162;34000;74,28;74,28;3474.00
6676;архитрав FLEX;1.26.003;Да;130,06;18888;1598,2;1188;34800;76,36;76,36;3558.00
6683;розетка;1.56.047;Нет;40,06;5822;571;370;10700;23,47;23,47;1096.00
6684;кронштейн;1.19.011;Нет;38,12;5532;547,05;360;10200;22,42;22,42;1043.00
6687;молдинг;1.51.307;Нет;38,06;5530;541,55;348;10200;22,42;22,42;1041.00
6707;молдинг;1.51.369;Нет;31,62;4583;443,1;287;8500;18,57;18,57;865.00
6708;молдинг;1.51.376;Нет;24,64;3575;353,85;225;6600;20,66;20,66;674.00
6709;розетка;1.56.045;Нет;94,6;13732;1348;870;25300;55,37;55,37;2588.00
6710;угловой элемент;1.52.352;Нет;19,62;2850;280;177;5200;11,55;11,55;537.00
6711;кронштейн;1.19.009;Нет;37,28;5412;531;340;10000;22,07;22,07;1020.00
6736;орнамент;1.60.037;Нет;32,94;4780;472,5;300;8800;19,27;19,27;901.00
6737;орнамент;1.60.038;Нет;31,44;4562;450,45;287;8400;18,57;18,57;860.00
6738;орнамент;1.60.039;Нет;31,72;4605;454,65;290;8500;18,57;18,57;868.00
6739;орнамент;1.60.040;Нет;33,96;4929;487,2;310;9100;19,98;19,98;929.00
6740;наличник;1.54.014;Нет;60,52;8786;868,35;563;16200;35,39;35,39;1656.00
6741;розетка;1.56.043;Нет;31,36;4552;449,4;290;8400;18,57;18,57;858.00
6742;розетка;1.56.048;Нет;31,36;4552;449,4;287;8400;18,57;18,57;858.00
6743;розетка;1.56.049;Нет;30,22;4387;433,65;276;8100;17,87;17,87;827.00
6744;розетка;1.56.051;Нет;29,6;4297;433,65;290;7900;17,52;17,52;810.00
6749;карниз;1.50.290;Нет;28;4064;401,1;253;7500;16,47;16,47;766.00
6750;угловой элемент;1.52.375;Нет;19,74;2865;283,5;175;5300;11,9;11,9;540.00
6751;кронштейн;1.19.013;Нет;45,8;6648;657,3;375;12200;26,98;26,98;1253.00
6755;молдинг;1.51.338;Нет;19,66;2854;282,45;179;5300;11,57;11,57;538.00
6756;угловой элемент;1.52.376;Нет;19,16;2780;275,1;173;5100;11,55;11,55;524.00
6757;орнамент;1.60.035;Нет;9,24;1342;132;95;2500;5,6;5,6;253.00
6758;орнамент;1.60.135;Нет;9,24;1342;132;95;2500;5,6;5,6;253.00
6761;угловой элемент;1.52.283;Нет;18,78;2726;268;170;5000;11,22;11,22;514.00
6762;угловой элемент;1.52.284;Нет;18,1;2643;258;165;4800;10,5;10,5;495.00
6763;кронштейн;1.19.012;Нет;37,28;6648;531;340;10000;22,07;22,07;1020.00
6764;розетка;1.56.046;Нет;110,98;16111;1591,8;1036;29700;65,18;65,18;3036.00
6765;карниз;1.50.225;Нет;25,96;3778;370;237;6900;15,41;15,41;710.00
6766;карниз;1.50.226;Нет;28,52;4139;406;260;7600;16,81;16,81;780.00
6767;орнамент;1.60.036;Нет;63,42;9213;904;590;17000;37,15;37,15;1735.00
6768;карниз;1.50.289;Нет;26,42;3847;379,05;239;7100;15,77;15,77;723.00
6770;карниз FLEX;1.50.283;Да;54,02;7856;775,95;488;14400;32,22;32,22;1478.00
6771;карниз;1.50.206;Нет;21,52;3125;308,7;197;5800;12,62;12,62;589.00
6772;кронштейн;1.19.014;Нет;39;5667;559,65;363;10400;23,12;23,12;1067.00
6773;карниз;1.50.295;Нет;20,24;2944;290,85;188;5400;11,92;11,92;554.00
6783;карниз;1.50.293;Нет;31,54;4583;452,55;290;8400;18,57;18,57;863.00
6784;карниз;1.50.294;Нет;21,56;3139;309,75;198;5800;12,62;12,62;590.00
6785;карниз FLEX;1.50.279;Да;117,12;17026;1680;1072;31300;68,66;68,66;3204.00
6786;карниз FLEX;1.50.293;Да;63,08;9167;905,1;580;16900;37,14;37,14;1726.00
6787;карниз FLEX;1.50.294;Да;43,14;6278;618,45;396;11500;25,24;25,24;1180.00
6807;карниз FLEX;1.50.290;Да;56;8129;803,25;506;15000;32,94;32,94;1532.00
6808;карниз FLEX;1.50.289;Да;52,86;7695;758,1;478;14100;31,54;31,54;1446.00
6809;карниз FLEX;1.50.206;Да;43,06;6250;617,4;394;11500;25,24;25,24;1178.00
6810;карниз FLEX;1.50.295;Да;40,5;5889;580,65;376;10800;23,84;23,84;1108.00
6811;молдинг FLEX;1.51.376;Да;49,28;7150;706,65;450;13200;41,32;41,32;1348.00
6812;молдинг FLEX;1.51.338;Да;39,32;5709;563,85;358;10500;23,14;23,14;1076.00
6817;кронштейн;1.19.018;Нет;50,88;7389;729,75;475;13600;29,79;29,79;1392.00
6818;молдинг;1.51.382;Нет;40,5;5889;580,65;377;10800;23,82;23,82;1108.00
6819;молдинг;1.51.377;Нет;20,28;2959;290,85;189;5400;11,92;11,92;555.00
6820;молдинг;1.51.379;Нет;20;2902;286,65;186;5300;11,92;11,92;547.00
6821;карниз;1.50.272;Нет;21,56;3139;309,75;201;5800;12,62;12,62;590.00
6823;молдинг FLEX;1.51.379;Да;39,98;5805;573,3;372;10700;23,84;23,84;1094.00
6824;карниз FLEX;1.50.272;Да;43,14;6278;618,45;402;11500;25,24;25,24;1180.00
6826;молдинг;1.51.371;Нет;32,12;4667;460,95;300;8600;18,92;18,92;879.00
6827;карниз;1.50.292;Нет;20;2902;286,65;186;5300;11,92;11,92;547.00
6828;карниз FLEX;1.50.292;Да;39,98;5805;573,3;372;;23,84;23,84;1094.00
6829;карниз FLEX;1.50.225;Да;51,9;7557;740;474;13900;30,82;30,82;1420.00
6830;карниз FLEX;1.50.226;Да;57,02;8278;813;520;15200;33,62;33,62;1560.00
6831;карниз FLEX;1.50.214;Да;;;744,45;;;;;1420.00
6835;молдинг;1.51.378;Нет;19,16;2791;275,1;179;5100;11,22;11,22;524.00
6836;розетка;1.56.052;Нет;28,36;4126;404;270;7600;16,82;16,82;776.00
6837;квадрат;1.54.017;Нет;7,86;1152;112;75;2100;4,9;4,9;215.00
8330;молдинг FLEX;1.51.378;Да;38,3;;549,15;358;;22,44;22,44;1048.00
8331;молдинг FLEX;1.51.377;Да;40,58;5918;578;378;10900;23,84;23,84;1110.00
8332;молдинг FLEX;1.51.382;Да;81;11778;1154;754;21700;47,64;47,64;2216.00
8981;кронштейн;1.19.015;Нет;36,44;5292;519;339;9700;21,38;21,38;997.00
12094;карниз;1.50.298;Нет;21,12;3070;301;197;5600;;;578.00
12104;молдинг;1.51.372;Нет;19,38;;276;180;5200;11,55;11,55;530.00
13520;карниз;1.50.296;Нет;30,52;;435;285;8200;;;835.00
14598;угловой элемент;1.52.299;Нет;20,72;;295;193;5500;12,25;12,25;567.00
14599;угловой элемент;1.52.279;Нет;20,72;;295;193;5500;12,25;12,25;567.00
14600;молдинг;1.51.365;Нет;28,48;;406;265;7600;16,81;16,81;779.00
14781;плинтус;1.53.108;Нет;40,14;;572;375;;23,47;23,47;1098.00
17562;кронштейн;1.19.016;Нет;39,00;;556;370;;;;1067.00
17563;розетка;1.56.053;Нет;50,00;;712;470;;;;1368.00
21020;карниз;1.50.227;Нет;;;;;;;;2178.00
21021;молдинг;1.51.385;Нет;;;;;;;;985.00
21022;наличник;1.54.015;Нет;;;;;;;;1605.00
21023;сандрик;1.63.003;Нет;;;;;;;;1797.00
